cell_id,settlement,district,lat,lon,group_key,population
728971,Morava,Veliko Tarnovo,43.45,25.21667,children_0_6,7
728971,Morava,Veliko Tarnovo,43.45,25.21667,seniors_65p,51
728977,Momin Sbor,Veliko Tarnovo,43.1,25.5,children_0_6,7
728977,Momin Sbor,Veliko Tarnovo,43.1,25.5,seniors_65p,51
728897,Musina,Veliko Tarnovo,43.15,25.43333,children_0_6,7
728897,Musina,Veliko Tarnovo,43.15,25.43333,seniors_65p,51
728910,Martvinata,Veliko Tarnovo,42.88333,25.78333,children_0_6,7
728910,Martvinata,Veliko Tarnovo,42.88333,25.78333,seniors_65p,51
729115,Mihaltsi,Veliko Tarnovo,43.2,25.35,children_0_6,7
729115,Mihaltsi,Veliko Tarnovo,43.2,25.35,seniors_65p,51
729151,Merdanya,Veliko Tarnovo,43.05,25.78333,children_0_6,7
729151,Merdanya,Veliko Tarnovo,43.05,25.78333,seniors_65p,51
729148,Merilkovtsi,Veliko Tarnovo,42.96667,25.96667,children_0_6,7
729148,Merilkovtsi,Veliko Tarnovo,42.96667,25.96667,seniors_65p,51
729051,Mishemorkov Han,Veliko Tarnovo,42.83333,25.63333,children_0_6,7
729051,Mishemorkov Han,Veliko Tarnovo,42.83333,25.63333,seniors_65p,51
729041,Miykovtsi,Veliko Tarnovo,42.85,25.95,children_0_6,7
729041,Miykovtsi,Veliko Tarnovo,42.85,25.95,seniors_65p,51
729033,Mladenovtsi,Veliko Tarnovo,42.91667,25.9,children_0_6,7
729033,Mladenovtsi,Veliko Tarnovo,42.91667,25.9,seniors_65p,51
729076,Milkovtsi,Veliko Tarnovo,42.91667,25.9,children_0_6,7
729076,Milkovtsi,Veliko Tarnovo,42.91667,25.9,seniors_65p,51
729074,Mindya,Veliko Tarnovo,43.01667,25.83333,children_0_6,7
729074,Mindya,Veliko Tarnovo,43.01667,25.83333,seniors_65p,51
729070,Minevtsi,Veliko Tarnovo,42.91667,26.01667,children_0_6,7
729070,Minevtsi,Veliko Tarnovo,42.91667,26.01667,seniors_65p,51
729066,Mirchovtsi,Veliko Tarnovo,42.88333,25.81667,children_0_6,7
729066,Mirchovtsi,Veliko Tarnovo,42.88333,25.81667,seniors_65p,51
729056,Mirovo,Veliko Tarnovo,43.25,26.05,children_0_6,7
729056,Mirovo,Veliko Tarnovo,43.25,26.05,seniors_65p,51
729897,Krumchevtsi,Veliko Tarnovo,42.93333,26.11667,children_0_6,7
729897,Krumchevtsi,Veliko Tarnovo,42.93333,26.11667,seniors_65p,51
729933,Krilyuvtsi,Veliko Tarnovo,42.86667,25.88333,children_0_6,7
729933,Krilyuvtsi,Veliko Tarnovo,42.86667,25.88333,seniors_65p,51
729877,Krusheto,Veliko Tarnovo,43.23333,25.66667,children_0_6,7
729877,Krusheto,Veliko Tarnovo,43.23333,25.66667,seniors_65p,51
729847,Krastevtsi,Veliko Tarnovo,42.95,25.8,children_0_6,7
729847,Krastevtsi,Veliko Tarnovo,42.95,25.8,seniors_65p,51
730064,Kotutsi,Veliko Tarnovo,42.86667,25.88333,children_0_6,7
730064,Kotutsi,Veliko Tarnovo,42.86667,25.88333,seniors_65p,51
730032,Kozarevets,Veliko Tarnovo,43.13333,25.81667,children_0_6,7
730032,Kozarevets,Veliko Tarnovo,43.13333,25.81667,seniors_65p,51
730100,Kostel,Veliko Tarnovo,42.88333,26.0,children_0_6,7
730100,Kostel,Veliko Tarnovo,42.88333,26.0,seniors_65p,51
729969,Krasno Gradishte,Veliko Tarnovo,43.182,25.233,children_0_6,7
729969,Krasno Gradishte,Veliko Tarnovo,43.182,25.233,seniors_65p,51
730024,Kozhlyuvtsi,Veliko Tarnovo,42.86667,25.9,children_0_6,7
730024,Kozhlyuvtsi,Veliko Tarnovo,42.86667,25.9,seniors_65p,51
730009,Kozlovets,Veliko Tarnovo,43.50747,25.36287,children_0_6,7
730009,Kozlovets,Veliko Tarnovo,43.50747,25.36287,seniors_65p,51
730000,Kozya Reka,Veliko Tarnovo,42.95,26.03333,children_0_6,7
730000,Kozya Reka,Veliko Tarnovo,42.95,26.03333,seniors_65p,51
729582,Lokvata,Veliko Tarnovo,43.03333,26.05,children_0_6,7
729582,Lokvata,Veliko Tarnovo,43.03333,26.05,seniors_65p,51
729610,Lipov Rat,Veliko Tarnovo,42.83333,25.81667,children_0_6,7
729610,Lipov Rat,Veliko Tarnovo,42.83333,25.81667,seniors_65p,51
729542,Lozen,Veliko Tarnovo,43.33333,25.88333,children_0_6,7
729542,Lozen,Veliko Tarnovo,43.33333,25.88333,seniors_65p,51
729749,Kutsarovtsi,Veliko Tarnovo,42.93333,25.71667,children_0_6,7
729749,Kutsarovtsi,Veliko Tarnovo,42.93333,25.71667,seniors_65p,51
729747,Kutsina,Veliko Tarnovo,43.26667,25.63333,children_0_6,7
729747,Kutsina,Veliko Tarnovo,43.26667,25.63333,seniors_65p,51
729725,Lagerite,Veliko Tarnovo,42.83333,25.63333,children_0_6,7
729725,Lagerite,Veliko Tarnovo,42.83333,25.63333,seniors_65p,51
729669,Lesiche,Veliko Tarnovo,42.95,26.11667,children_0_6,7
729669,Lesiche,Veliko Tarnovo,42.95,26.11667,seniors_65p,51
729668,Lesicheri,Veliko Tarnovo,43.21667,25.43333,children_0_6,7
729668,Lesicheri,Veliko Tarnovo,43.21667,25.43333,seniors_65p,51
729712,Lapavishkovtsi,Veliko Tarnovo,42.91667,25.88333,children_0_6,7
729712,Lapavishkovtsi,Veliko Tarnovo,42.91667,25.88333,seniors_65p,51
729703,Lazartsi,Veliko Tarnovo,42.88333,25.9,children_0_6,7
729703,Lazartsi,Veliko Tarnovo,42.88333,25.9,seniors_65p,51
729698,Ledenik,Veliko Tarnovo,43.08333,25.55,children_0_6,7
729698,Ledenik,Veliko Tarnovo,43.08333,25.55,seniors_65p,51
728092,Popdimitrovtsi,Veliko Tarnovo,42.93333,25.88333,children_0_6,7
728092,Popdimitrovtsi,Veliko Tarnovo,42.93333,25.88333,seniors_65p,51
728067,Popovtsi,Veliko Tarnovo,42.88333,25.68333,children_0_6,7
728067,Popovtsi,Veliko Tarnovo,42.88333,25.68333,seniors_65p,51
728060,Pop Rusevtsi,Veliko Tarnovo,42.93333,25.98333,children_0_6,7
728060,Pop Rusevtsi,Veliko Tarnovo,42.93333,25.98333,seniors_65p,51
728058,Popska,Veliko Tarnovo,42.96667,26.0,children_0_6,7
728058,Popska,Veliko Tarnovo,42.96667,26.0,seniors_65p,51
728125,Polski Senovets,Veliko Tarnovo,43.3,25.6,children_0_6,7
728125,Polski Senovets,Veliko Tarnovo,43.3,25.6,seniors_65p,51
728016,Pravda,Veliko Tarnovo,43.159,25.685,children_0_6,7
728016,Pravda,Veliko Tarnovo,43.159,25.685,seniors_65p,51
728023,Pozhernik,Veliko Tarnovo,42.93333,25.63333,children_0_6,7
728023,Pozhernik,Veliko Tarnovo,42.93333,25.63333,seniors_65p,51
728242,Pisaratsi,Veliko Tarnovo,42.95,25.8,children_0_6,7
728242,Pisaratsi,Veliko Tarnovo,42.95,25.8,seniors_65p,51
728241,Pisarevo,Veliko Tarnovo,43.15,25.78333,children_0_6,7
728241,Pisarevo,Veliko Tarnovo,43.15,25.78333,seniors_65p,51
728224,Plakovo,Veliko Tarnovo,42.96667,25.68333,children_0_6,7
728224,Plakovo,Veliko Tarnovo,42.96667,25.68333,seniors_65p,51
728263,Peykovtsi,Veliko Tarnovo,42.83333,25.8,children_0_6,7
728263,Peykovtsi,Veliko Tarnovo,42.83333,25.8,seniors_65p,51
728252,Piramidata,Veliko Tarnovo,42.81667,25.63333,children_0_6,7
728252,Piramidata,Veliko Tarnovo,42.81667,25.63333,seniors_65p,51
728141,Polikrayshte,Veliko Tarnovo,43.18333,25.61667,children_0_6,7
728141,Polikrayshte,Veliko Tarnovo,43.18333,25.61667,seniors_65p,51
727780,Ralinovtsi,Veliko Tarnovo,42.86667,25.9,children_0_6,7
727780,Ralinovtsi,Veliko Tarnovo,42.86667,25.9,seniors_65p,51
727840,Radkovtsi,Veliko Tarnovo,42.91667,25.61667,children_0_6,7
727840,Radkovtsi,Veliko Tarnovo,42.91667,25.61667,seniors_65p,51
727836,Radnevtsi,Veliko Tarnovo,42.88333,25.61667,children_0_6,7
727836,Radnevtsi,Veliko Tarnovo,42.88333,25.61667,seniors_65p,51
727823,Radovtsi,Veliko Tarnovo,42.93333,25.93333,children_0_6,7
727823,Radovtsi,Veliko Tarnovo,42.93333,25.93333,seniors_65p,51
727728,Ravnovo,Veliko Tarnovo,43.03333,25.91667,children_0_6,7
727728,Ravnovo,Veliko Tarnovo,43.03333,25.91667,seniors_65p,51
727720,Raykovtsi,Veliko Tarnovo,42.83333,25.63333,children_0_6,7
727720,Raykovtsi,Veliko Tarnovo,42.83333,25.63333,seniors_65p,51
727714,Raynovtsi,Veliko Tarnovo,42.88333,25.85,children_0_6,7
727714,Raynovtsi,Veliko Tarnovo,42.88333,25.85,seniors_65p,51
727710,Rayuvtsi,Veliko Tarnovo,42.93333,25.75,children_0_6,7
727710,Rayuvtsi,Veliko Tarnovo,42.93333,25.75,seniors_65p,51
727769,Rashevtsi,Veliko Tarnovo,42.85,25.63333,children_0_6,7
727769,Rashevtsi,Veliko Tarnovo,42.85,25.63333,seniors_65p,51
727944,Prodanovtsi,Veliko Tarnovo,42.86667,25.68333,children_0_6,7
727944,Prodanovtsi,Veliko Tarnovo,42.86667,25.68333,seniors_65p,51
727951,Prisovo,Veliko Tarnovo,43.05,25.65,children_0_6,7
727951,Prisovo,Veliko Tarnovo,43.05,25.65,seniors_65p,51
727882,Pushevo,Veliko Tarnovo,43.06667,25.46667,children_0_6,7
727882,Pushevo,Veliko Tarnovo,43.06667,25.46667,seniors_65p,51
727859,Radanovo,Veliko Tarnovo,43.35,25.63333,children_0_6,7
727859,Radanovo,Veliko Tarnovo,43.35,25.63333,seniors_65p,51
727898,Parchovtsi,Veliko Tarnovo,42.9,25.88333,children_0_6,7
727898,Parchovtsi,Veliko Tarnovo,42.9,25.88333,seniors_65p,51
727896,Parovtsi,Veliko Tarnovo,42.98333,25.63333,children_0_6,7
727896,Parovtsi,Veliko Tarnovo,42.98333,25.63333,seniors_65p,51
728711,Novo Selo,Veliko Tarnovo,43.0793,25.36431,children_0_6,7
728711,Novo Selo,Veliko Tarnovo,43.0793,25.36431,seniors_65p,51
728694,Nyushkovtsi,Veliko Tarnovo,42.9,25.9,children_0_6,7
728694,Nyushkovtsi,Veliko Tarnovo,42.9,25.9,seniors_65p,51
728693,Obedinenie,Veliko Tarnovo,43.35,25.5,children_0_6,7
728693,Obedinenie,Veliko Tarnovo,43.35,25.5,seniors_65p,51
728583,Orlovets,Veliko Tarnovo,43.36667,25.75,children_0_6,7
728583,Orlovets,Veliko Tarnovo,43.36667,25.75,seniors_65p,51
728614,Oresh,Veliko Tarnovo,43.57826,25.23973,children_0_6,7
728614,Oresh,Veliko Tarnovo,43.57826,25.23973,seniors_65p,51
728821,Neshevtsi,Veliko Tarnovo,42.86667,25.9,children_0_6,7
728821,Neshevtsi,Veliko Tarnovo,42.86667,25.9,seniors_65p,51
728805,Neynovtsi,Veliko Tarnovo,42.96667,25.96667,children_0_6,7
728805,Neynovtsi,Veliko Tarnovo,42.96667,25.96667,seniors_65p,51
728804,Neyuvtsi,Veliko Tarnovo,42.91667,25.88333,children_0_6,7
728804,Neyuvtsi,Veliko Tarnovo,42.91667,25.88333,seniors_65p,51
728802,Nichovtsi,Veliko Tarnovo,42.9,25.9,children_0_6,7
728802,Nichovtsi,Veliko Tarnovo,42.9,25.9,seniors_65p,51
728863,Natsovtsi,Veliko Tarnovo,42.96667,25.61667,children_0_6,7
728863,Natsovtsi,Veliko Tarnovo,42.96667,25.61667,seniors_65p,51
728853,Nedan,Veliko Tarnovo,43.3,25.26667,children_0_6,7
728853,Nedan,Veliko Tarnovo,43.3,25.26667,seniors_65p,51
728842,Nedyalkovtsi,Veliko Tarnovo,42.96667,25.83333,children_0_6,7
728842,Nedyalkovtsi,Veliko Tarnovo,42.96667,25.83333,seniors_65p,51
728743,Nova Varbovka,Veliko Tarnovo,43.33333,25.93333,children_0_6,7
728743,Nova Varbovka,Veliko Tarnovo,43.33333,25.93333,seniors_65p,51
728792,Nikolaevo,Veliko Tarnovo,43.31667,25.98333,children_0_6,7
728792,Nikolaevo,Veliko Tarnovo,43.31667,25.98333,seniors_65p,51
728729,Novogortsi,Veliko Tarnovo,43.01667,26.1,children_0_6,7
728729,Novogortsi,Veliko Tarnovo,43.01667,26.1,seniors_65p,51
728728,Novo Gradishte,Veliko Tarnovo,43.2,26.06667,children_0_6,7
728728,Novo Gradishte,Veliko Tarnovo,43.2,26.06667,seniors_65p,51
728789,Nikolchovtsi,Veliko Tarnovo,42.85,25.9,children_0_6,7
728789,Nikolchovtsi,Veliko Tarnovo,42.85,25.9,seniors_65p,51
728783,Nikolovtsi,Veliko Tarnovo,42.96667,25.85,children_0_6,7
728783,Nikolovtsi,Veliko Tarnovo,42.96667,25.85,seniors_65p,51
728777,Nikyup,Veliko Tarnovo,43.25,25.58333,children_0_6,7
728777,Nikyup,Veliko Tarnovo,43.25,25.58333,seniors_65p,51
728761,Novachkini,Veliko Tarnovo,42.9,25.86667,children_0_6,7
728761,Novachkini,Veliko Tarnovo,42.9,25.86667,seniors_65p,51
728390,Pavel,Veliko Tarnovo,43.46667,25.53333,children_0_6,7
728390,Pavel,Veliko Tarnovo,43.46667,25.53333,seniors_65p,51
728381,Payadzhi,Veliko Tarnovo,42.95,25.81667,children_0_6,7
728381,Payadzhi,Veliko Tarnovo,42.95,25.81667,seniors_65p,51
728361,Pchelishte,Veliko Tarnovo,43.03333,25.71667,children_0_6,7
728361,Pchelishte,Veliko Tarnovo,43.03333,25.71667,seniors_65p,51
728425,Papratliva,Veliko Tarnovo,42.85,25.85,children_0_6,7
728425,Papratliva,Veliko Tarnovo,42.85,25.85,seniors_65p,51
728395,Patresh,Veliko Tarnovo,43.28333,25.35,children_0_6,7
728395,Patresh,Veliko Tarnovo,43.28333,25.35,seniors_65p,51
728407,Pashovtsi,Veliko Tarnovo,42.86667,25.9,children_0_6,7
728407,Pashovtsi,Veliko Tarnovo,42.86667,25.9,seniors_65p,51
728405,Paskalevets,Veliko Tarnovo,43.25,25.48333,children_0_6,7
728405,Paskalevets,Veliko Tarnovo,43.25,25.48333,seniors_65p,51
728308,Pestnik,Veliko Tarnovo,43.01667,25.95,children_0_6,7
728308,Pestnik,Veliko Tarnovo,43.01667,25.95,seniors_65p,51
728300,Petkovtsi,Veliko Tarnovo,42.95,26.01667,children_0_6,7
728300,Petkovtsi,Veliko Tarnovo,42.95,26.01667,seniors_65p,51
728349,Pelisheni,Veliko Tarnovo,42.86667,25.83333,children_0_6,7
728349,Pelisheni,Veliko Tarnovo,42.86667,25.83333,seniors_65p,51
728575,Ormani,Veliko Tarnovo,43.08333,26.0,children_0_6,7
728575,Ormani,Veliko Tarnovo,43.08333,26.0,seniors_65p,51
728557,Osenarite,Veliko Tarnovo,42.81667,25.7,children_0_6,7
728557,Osenarite,Veliko Tarnovo,42.81667,25.7,seniors_65p,51
728466,Paisiy,Veliko Tarnovo,43.308,25.825,children_0_6,7
728466,Paisiy,Veliko Tarnovo,43.308,25.825,seniors_65p,51
728452,Palitsi,Veliko Tarnovo,42.92,26.003,children_0_6,7
728452,Palitsi,Veliko Tarnovo,42.92,26.003,seniors_65p,51
728496,Ovcha Mogila,Veliko Tarnovo,43.43333,25.26667,children_0_6,7
728496,Ovcha Mogila,Veliko Tarnovo,43.43333,25.26667,seniors_65p,51
728478,Ovoshtna,Veliko Tarnovo,43.01667,26.06667,children_0_6,7
728478,Ovoshtna,Veliko Tarnovo,43.01667,26.06667,seniors_65p,51
725905,Vidin,Vidin,43.99159,22.88236,children_0_6,1343
725905,Vidin,Vidin,43.99159,22.88236,seniors_65p,6953
733309,Belogradchik,Vidin,43.62722,22.68361,children_0_6,220
733309,Belogradchik,Vidin,43.62722,22.68361,seniors_65p,1137
729825,Kula,Vidin,43.8879,22.52241,children_0_6,144
729825,Kula,Vidin,43.8879,22.52241,seniors_65p,747
731809,Dunavtsi,Vidin,43.92111,22.82111,children_0_6,130
731809,Dunavtsi,Vidin,43.92111,22.82111,seniors_65p,674
732915,Bregovo,Vidin,44.15191,22.63877,children_0_6,112
732915,Bregovo,Vidin,44.15191,22.63877,seniors_65p,578
731056,Gramada,Vidin,43.83738,22.65279,children_0_6,72
731056,Gramada,Vidin,43.83738,22.65279,seniors_65p,374
728709,Novo Selo,Vidin,44.16214,22.78376,children_0_6,61
728709,Novo Selo,Vidin,44.16214,22.78376,seniors_65p,315
732253,Dimovo,Vidin,43.74167,22.72694,children_0_6,56
732253,Dimovo,Vidin,43.74167,22.72694,seniors_65p,292
727495,Ruzhintsi,Vidin,43.62179,22.83286,children_0_6,49
727495,Ruzhintsi,Vidin,43.62179,22.83286,seniors_65p,254
732973,Boynitsa,Vidin,43.9573,22.53238,children_0_6,34
732973,Boynitsa,Vidin,43.9573,22.53238,seniors_65p,177
732400,Chuprene,Vidin,43.51806,22.66611,children_0_6,32
732400,Chuprene,Vidin,43.51806,22.66611,seniors_65p,168
729401,Makresh,Vidin,43.76794,22.66406,children_0_6,25
729401,Makresh,Vidin,43.76794,22.66406,seniors_65p,132
732246,Dinkovitsa,Vidin,44.03971,22.77886,children_0_6,8
732246,Dinkovitsa,Vidin,44.03971,22.77886,seniors_65p,66
731593,Florentin,Vidin,44.13391,22.84752,children_0_6,8
731593,Florentin,Vidin,44.13391,22.84752,seniors_65p,66
732330,Deleyna,Vidin,44.05454,22.63228,children_0_6,8
732330,Deleyna,Vidin,44.05454,22.63228,seniors_65p,66
731470,General Marinovo,Vidin,43.99773,22.74315,children_0_6,8
731470,General Marinovo,Vidin,43.99773,22.74315,seniors_65p,66
731490,Gaytantsi,Vidin,43.83163,22.81206,children_0_6,8
731490,Gaytantsi,Vidin,43.83163,22.81206,seniors_65p,66
731514,Gara Oreshets,Vidin,43.65722,22.73889,children_0_6,8
731514,Gara Oreshets,Vidin,43.65722,22.73889,seniors_65p,66
732105,Dolni Chiflik,Vidin,43.60005,22.67113,children_0_6,8
732105,Dolni Chiflik,Vidin,43.60005,22.67113,seniors_65p,66
732106,Dolni Boshnyak,Vidin,44.00319,22.61327,children_0_6,8
732106,Dolni Boshnyak,Vidin,44.00319,22.61327,seniors_65p,66
732093,Dolni Lom,Vidin,43.50067,22.77741,children_0_6,8
732093,Dolni Lom,Vidin,43.50067,22.77741,seniors_65p,66
731819,Dalgo Pole,Vidin,43.69512,22.77804,children_0_6,8
731819,Dalgo Pole,Vidin,43.69512,22.77804,seniors_65p,66
731848,Dabravka,Vidin,43.63896,22.62256,children_0_6,8
731848,Dabravka,Vidin,43.63896,22.62256,seniors_65p,66
731791,Darzhanitsa,Vidin,43.80944,22.84401,children_0_6,8
731791,Darzhanitsa,Vidin,43.80944,22.84401,seniors_65p,66
731924,Drazhintsi,Vidin,43.63164,22.87506,children_0_6,8
731924,Drazhintsi,Vidin,43.63164,22.87506,seniors_65p,66
731919,Drenovets,Vidin,43.69134,22.97365,children_0_6,8
731919,Drenovets,Vidin,43.69134,22.97365,seniors_65p,66
731897,Druzhba,Vidin,44.00107,22.71896,children_0_6,8
731897,Druzhba,Vidin,44.00107,22.71896,seniors_65p,66
730572,Karbintsi,Vidin,43.67607,22.84056,children_0_6,8
730572,Karbintsi,Vidin,43.67607,22.84056,seniors_65p,66
730638,Kapitanovtsi,Vidin,44.03716,22.87454,children_0_6,8
730638,Kapitanovtsi,Vidin,44.03716,22.87454,seniors_65p,66
730457,Halovski Kolibi,Vidin,43.97937,22.42222,children_0_6,8
730457,Halovski Kolibi,Vidin,43.97937,22.42222,seniors_65p,66
730757,Kalina,Vidin,44.06859,22.76496,children_0_6,8
730757,Kalina,Vidin,44.06859,22.76496,seniors_65p,66
730771,Kalenik,Vidin,44.00412,22.66699,children_0_6,8
730771,Kalenik,Vidin,44.00412,22.66699,seniors_65p,66
730655,Kanits,Vidin,44.02345,22.58723,children_0_6,8
730655,Kanits,Vidin,44.02345,22.58723,seniors_65p,66
730229,Kolich,Vidin,43.63333,22.76667,children_0_6,8
730229,Kolich,Vidin,43.63333,22.76667,seniors_65p,66
730125,Koshava,Vidin,44.07368,23.03223,children_0_6,8
730125,Koshava,Vidin,44.07368,23.03223,seniors_65p,66
730360,Kireevo,Vidin,43.79488,22.39469,children_0_6,8
730360,Kireevo,Vidin,43.79488,22.39469,seniors_65p,66
730319,Kladorub,Vidin,43.71636,22.65009,children_0_6,8
730319,Kladorub,Vidin,43.71636,22.65009,seniors_65p,66
731219,Gorni Chiflik,Vidin,43.59943,22.64461,children_0_6,8
731219,Gorni Chiflik,Vidin,43.59943,22.64461,seniors_65p,66
731206,Gorni Lom,Vidin,43.48449,22.74634,children_0_6,8
731206,Gorni Lom,Vidin,43.48449,22.74634,seniors_65p,66
730809,Izvor Mahala,Vidin,43.86849,22.42088,children_0_6,8
730809,Izvor Mahala,Vidin,43.86849,22.42088,seniors_65p,66
731367,Golemanovo,Vidin,43.92222,22.44611,children_0_6,8
731367,Golemanovo,Vidin,43.92222,22.44611,seniors_65p,66
731283,Gomotartsi,Vidin,44.09136,22.96776,children_0_6,8
731283,Gomotartsi,Vidin,44.09136,22.96776,seniors_65p,66
730966,Gurkovo,Vidin,43.9,22.8,children_0_6,8
730966,Gurkovo,Vidin,43.9,22.8,seniors_65p,66
730940,Gyurgich,Vidin,43.55036,22.87382,children_0_6,8
730940,Gyurgich,Vidin,43.55036,22.87382,seniors_65p,66
730848,Ivanovtsi,Vidin,43.86239,22.76122,children_0_6,8
730848,Ivanovtsi,Vidin,43.86239,22.76122,seniors_65p,66
730814,Izvor,Vidin,43.74942,22.80061,children_0_6,8
730814,Izvor,Vidin,43.74942,22.80061,seniors_65p,66
730892,Inovo,Vidin,44.03083,22.835,children_0_6,8
730892,Inovo,Vidin,44.03083,22.835,seniors_65p,66
731089,Gradets,Vidin,44.03188,22.74754,children_0_6,8
731089,Gradets,Vidin,44.03188,22.74754,seniors_65p,66
731062,Gradskovski Kolibi,Vidin,43.99832,22.43613,children_0_6,8
731062,Gradskovski Kolibi,Vidin,43.99832,22.43613,seniors_65p,66
730979,Gamzovo,Vidin,44.09725,22.76093,children_0_6,8
730979,Gamzovo,Vidin,44.09725,22.76093,seniors_65p,66
731045,Granichak,Vidin,43.64278,22.58778,children_0_6,8
731045,Granichak,Vidin,43.64278,22.58778,seniors_65p,66
731039,Granitovo,Vidin,43.67861,22.69139,children_0_6,8
731039,Granitovo,Vidin,43.67861,22.69139,seniors_65p,66
865412,Dragichevi Kolibi,Vidin,43.9456,22.41576,children_0_6,8
865412,Dragichevi Kolibi,Vidin,43.9456,22.41576,seniors_65p,66
865411,Kutsarovtsi,Vidin,43.63332,22.52106,children_0_6,8
865411,Kutsarovtsi,Vidin,43.63332,22.52106,seniors_65p,66
865408,Rabishki Vrah,Vidin,43.71772,22.54966,children_0_6,8
865408,Rabishki Vrah,Vidin,43.71772,22.54966,seniors_65p,66
865407,Dubravata,Vidin,43.72194,22.53224,children_0_6,8
865407,Dubravata,Vidin,43.72194,22.53224,seniors_65p,66
865406,Krushaka,Vidin,43.71611,22.5225,children_0_6,8
865406,Krushaka,Vidin,43.71611,22.5225,seniors_65p,66
865401,Nikolniki,Vidin,43.64944,22.59361,children_0_6,8
865401,Nikolniki,Vidin,43.64944,22.59361,seniors_65p,66
865400,Parvolovski Kolibi,Vidin,43.62967,22.60123,children_0_6,8
865400,Parvolovski Kolibi,Vidin,43.62967,22.60123,seniors_65p,66
865399,Dafinintsi,Vidin,43.6275,22.59124,children_0_6,8
865399,Dafinintsi,Vidin,43.6275,22.59124,seniors_65p,66
865394,Falkovets,Vidin,43.59216,22.77857,children_0_6,8
865394,Falkovets,Vidin,43.59216,22.77857,seniors_65p,66
865405,Stublitsa,Vidin,43.72179,22.51545,children_0_6,8
865405,Stublitsa,Vidin,43.72179,22.51545,seniors_65p,66
733728,Akatsievo,Vidin,44.01607,22.80688,children_0_6,8
733728,Akatsievo,Vidin,44.01607,22.80688,seniors_65p,66
11711919,Gara Sratsimir,Vidin,43.82531,22.75626,children_0_6,8
11711919,Gara Sratsimir,Vidin,43.82531,22.75626,seniors_65p,66
11503867,Ostrilo,Vidin,43.63006,22.53098,children_0_6,8
11503867,Ostrilo,Vidin,43.63006,22.53098,seniors_65p,66
11503866,Peshina Mahala,Vidin,43.63083,22.54456,children_0_6,8
11503866,Peshina Mahala,Vidin,43.63083,22.54456,seniors_65p,66
11503865,Strane,Vidin,43.64231,22.55058,children_0_6,8
11503865,Strane,Vidin,43.64231,22.55058,seniors_65p,66
11503845,Izvoz,Vidin,43.60214,22.6814,children_0_6,8
11503845,Izvoz,Vidin,43.60214,22.6814,seniors_65p,66
732816,Bukovets,Vidin,43.93378,22.76544,children_0_6,8
732816,Bukovets,Vidin,43.93378,22.76544,seniors_65p,66
733007,Botevo,Vidin,43.83786,22.85993,children_0_6,8
733007,Botevo,Vidin,43.83786,22.85993,seniors_65p,66
732992,Boyanovo,Vidin,43.87564,22.68934,children_0_6,8
732992,Boyanovo,Vidin,43.87564,22.68934,seniors_65p,66
732933,Brankovtsi,Vidin,43.82801,22.56644,children_0_6,8
732933,Brankovtsi,Vidin,43.82801,22.56644,seniors_65p,66
732474,Chichil,Vidin,43.90284,22.61316,children_0_6,8
732474,Chichil,Vidin,43.90284,22.61316,seniors_65p,66
732470,Chiflik,Vidin,43.59972,22.66194,children_0_6,8
732470,Chiflik,Vidin,43.59972,22.66194,seniors_65p,66
732510,Cherno Pole,Vidin,43.61264,22.9225,children_0_6,8
732510,Cherno Pole,Vidin,43.61264,22.9225,seniors_65p,66
732434,Chorlevo,Vidin,43.7,22.96667,children_0_6,8
732434,Chorlevo,Vidin,43.7,22.96667,seniors_65p,66
733370,Bela Rada,Vidin,43.97646,22.75597,children_0_6,8
733370,Bela Rada,Vidin,43.97646,22.75597,seniors_65p,66
733373,Bela,Vidin,43.71239,22.71035,children_0_6,8
733373,Bela,Vidin,43.71239,22.71035,seniors_65p,66
733642,Archar,Vidin,43.81442,22.91716,children_0_6,8
733642,Archar,Vidin,43.81442,22.91716,seniors_65p,66
733661,Antimovo,Vidin,44.02767,22.94164,children_0_6,8
733661,Antimovo,Vidin,44.02767,22.94164,seniors_65p,66
733508,Baley,Vidin,44.18778,22.64611,children_0_6,8
733508,Baley,Vidin,44.18778,22.64611,seniors_65p,66
733018,Bostanite,Vidin,43.56585,22.68156,children_0_6,8
733018,Bostanite,Vidin,43.56585,22.68156,seniors_65p,66
733071,Borilovets,Vidin,43.99863,22.4969,children_0_6,8
733071,Borilovets,Vidin,43.99863,22.4969,seniors_65p,66
733049,Borovitsa,Vidin,43.57806,22.73321,children_0_6,8
733049,Borovitsa,Vidin,43.57806,22.73321,seniors_65p,66
733298,Belo Pole,Vidin,43.65093,22.90241,children_0_6,8
733298,Belo Pole,Vidin,43.65093,22.90241,seniors_65p,66
733294,Beloptichene,Vidin,43.61667,22.83333,children_0_6,8
733294,Beloptichene,Vidin,43.61667,22.83333,seniors_65p,66
726833,Staropatitsa,Vidin,43.83119,22.49314,children_0_6,8
726833,Staropatitsa,Vidin,43.83119,22.49314,seniors_65p,66
726906,Sredogriv,Vidin,43.54862,22.78786,children_0_6,8
726906,Sredogriv,Vidin,43.54862,22.78786,seniors_65p,66
726895,Stakevtsi,Vidin,43.54498,22.56684,children_0_6,8
726895,Stakevtsi,Vidin,43.54498,22.56684,seniors_65p,66
727026,Inovo,Vidin,44.03067,22.83297,children_0_6,8
727026,Inovo,Vidin,44.03067,22.83297,seniors_65p,66
